animal,timestep,roi,side,value
8,14,gs,re,2388.455811
8,15,gs,re,2133.679932
8,16,gs,re,1801.43457
8,17,gs,re,1750.697632
8,18,gs,re,1891.997314
8,19,gs,re,2255.339355
8,20,gs,re,2377.544434
8,21,gs,re,2396.093506
8,22,gs,re,2344.265381
8,23,gs,re,2372.634521
8,24,gs,re,2303.348633
8,25,gs,re,2261.885986
8,26,gs,re,2289.164062
8,27,gs,re,2275.525146
8,28,gs,re,2294.619629
8,29,gs,re,2260.794922
8,30,gs,re,2355.722168
8,31,gs,re,2374.27124
8,32,gs,re,2306.621826
8,33,gs,re,2360.08667
8,34,gs,re,2346.447754
8,35,gs,re,2340.992188
8,36,gs,re,2297.347412
8,37,gs,re,2336.627686
8,38,gs,re,2348.084229
8,39,gs,re,2348.084473
1,0,gs,li,2183.288574
1,1,gs,li,2165.416016
1,2,gs,li,2142.16333
1,3,gs,li,2145.045654
1,4,gs,li,2127.749756
1,5,gs,li,2110.838867
1,6,gs,li,2132.939209
1,7,gs,li,2127.75
1,8,gs,li,2096.233643
1,9,gs,li,2116.988037
1,10,gs,li,2147.351807
1,11,gs,li,2140.241211
1,12,gs,li,2110.45459
1,13,gs,li,2173.103516
1,14,gs,li,2188.477051
1,15,gs,li,2034.929932
1,16,gs,li,1794.135742
1,17,gs,li,1867.546875
1,18,gs,li,1982.082031
1,19,gs,li,2080.283203
1,20,gs,li,2119.294189
1,21,gs,li,2059.913086
1,22,gs,li,2068.944824
1,23,gs,li,2008.410156
1,24,gs,li,2032.047607
1,25,gs,li,2043.578125
1,26,gs,li,2067.599609
1,27,gs,li,2032.624023
1,28,gs,li,2081.052002
1,29,gs,li,2048.958252
1,30,gs,li,2105.073975
1,31,gs,li,2065.869873
1,32,gs,li,2069.713623
1,33,gs,li,2065.293457
1,34,gs,li,2057.414551
1,35,gs,li,2092.197998
1,36,gs,li,2088.162109
1,37,gs,li,2100.845947
1,38,gs,li,2085.856201
1,39,gs,li,2083.741943
2,0,gs,li,2531.608154
2,1,gs,li,2536.015869
2,2,gs,li,2537.217773
2,3,gs,li,2528.803223
2,4,gs,li,2536.817139
2,5,gs,li,2551.242188
2,6,gs,li,2522.39209
2,7,gs,li,2514.378174
2,8,gs,li,2577.688232
2,9,gs,li,2521.991455
2,10,gs,li,2547.635986
2,11,gs,li,2495.946045
2,12,gs,li,2451.067871
2,13,gs,li,2530.005371
2,14,gs,li,2481.921631
2,15,gs,li,2535.214355
2,16,gs,li,2283.977051
2,17,gs,li,1888.889038
2,18,gs,li,1618.818726
2,19,gs,li,1614.411011
2,20,gs,li,1866.850586
2,21,gs,li,2083.628174
2,22,gs,li,2271.956055
2,23,gs,li,2428.628906
2,24,gs,li,2459.883301
2,25,gs,li,2437.444092
2,26,gs,li,2441.451172
2,27,gs,li,2343.680908
2,28,gs,li,2320.841064
2,29,gs,li,2284.77832
2,30,gs,li,2310.423096
2,31,gs,li,2338.071045
2,32,gs,li,2357.705322
2,33,gs,li,2378.541504
2,34,gs,li,2373.733154
2,35,gs,li,2392.966797
2,36,gs,li,2419.011963
2,37,gs,li,2362.113037
2,38,gs,li,2408.193115
2,39,gs,li,2382.949219
3,0,gs,li,1962.802368
3,1,gs,li,1980.848267
3,2,gs,li,1989.269775
3,3,gs,li,2009.120361
3,4,gs,li,1969.118408
3,5,gs,li,2001.901978
3,6,gs,li,2014.233398
3,7,gs,li,1989.570557
3,8,gs,li,2000.999634
3,9,gs,li,1972.42688
3,10,gs,li,1954.080078
3,11,gs,li,1970.020752
3,12,gs,li,1987.164429
3,13,gs,li,2002.50354
3,14,gs,li,1835.878906
3,15,gs,li,1600.980225
3,16,gs,li,1588.949463
3,17,gs,li,1751.964966
3,18,gs,li,1932.725708
3,19,gs,li,1951.072388
3,20,gs,li,1982.352173
3,21,gs,li,1901.145142
3,22,gs,li,1891.52063
3,23,gs,li,1894.52832
3,24,gs,li,1888.512939
3,25,gs,li,1901.445923
3,26,gs,li,1916.785034
3,27,gs,li,1954.982422
3,28,gs,li,1892.723755
3,29,gs,li,1936.034058
3,30,gs,li,1904.453613
3,31,gs,li,1932.725708
3,32,gs,li,1944.455566
3,33,gs,li,1949.267822
3,34,gs,li,1954.080078
3,35,gs,li,1949.869385
3,36,gs,li,1950.771606
3,37,gs,li,1977.539917
3,38,gs,li,1961.900024
3,39,gs,li,1989.570557
4,0,gs,li,2458.364014
4,1,gs,li,2467.969238
4,2,gs,li,2463.578125
4,3,gs,li,2416.101562
4,4,gs,li,2428.999756
4,5,gs,li,2432.567383
4,6,gs,li,2447.386719
4,7,gs,li,2427.9021
4,8,gs,li,2396.067871
4,9,gs,li,2416.375977
4,10,gs,li,2446.837891
4,11,gs,li,2432.292969
4,12,gs,li,2475.927734
4,13,gs,li,2397.7146
4,14,gs,li,2317.854736
4,15,gs,li,2099.406738
4,16,gs,li,2073.884521
4,17,gs,li,2233.32959
4,18,gs,li,2340.906982
4,19,gs,li,2394.970215
4,20,gs,li,2349.139893
4,21,gs,li,2289.862549
4,22,gs,li,2247.325684
4,23,gs,li,2312.914795
4,24,gs,li,2314.012695
4,25,gs,li,2304.407471
4,26,gs,li,2315.110352
4,27,gs,li,2381.522949
4,28,gs,li,2332.948486
4,29,gs,li,2320.599121
4,30,gs,li,2295.351318
4,31,gs,li,2299.193359
4,32,gs,li,2360.94043
4,33,gs,li,2332.948486
4,34,gs,li,2306.054199
4,35,gs,li,2329.655273
4,36,gs,li,2340.906982
4,37,gs,li,2369.722412
4,38,gs,li,2397.165527
4,39,gs,li,2394.695801
5,0,gs,li,2086.845703
5,1,gs,li,2031.746338
5,2,gs,li,2049.892822
5,3,gs,li,2019.208862
5,4,gs,li,2017.229248
5,5,gs,li,2027.787109
5,6,gs,li,2031.746338
5,7,gs,li,2041.314575
5,8,gs,li,2047.91333
5,9,gs,li,2026.797363
5,10,gs,li,2044.613892
5,11,gs,li,2019.208862
5,12,gs,li,2066.719727
5,13,gs,li,2029.106934
5,14,gs,li,2054.511963
5,15,gs,li,2065.729736
5,16,gs,li,1992.484009
5,17,gs,li,1861.829346
5,18,gs,li,1747.011597
5,19,gs,li,1737.443359
5,20,gs,li,1786.273926
5,21,gs,li,1844.672607
5,22,gs,li,1893.173218
5,23,gs,li,1980.936279
5,24,gs,li,2026.467407
5,25,gs,li,2041.644531
5,26,gs,li,1989.844482
5,27,gs,li,1963.779541
5,28,gs,li,1978.956665
5,29,gs,li,1986.545166
5,30,gs,li,1972.027954
5,31,gs,li,1996.443237
5,32,gs,li,1990.504395
5,33,gs,li,1955.861084
5,34,gs,li,1960.150269
5,35,gs,li,1990.174438
5,36,gs,li,2027.457275
5,37,gs,li,2063.750244
5,38,gs,li,1995.453369
5,39,gs,li,1978.626709
6,0,gs,li,1945.283447
6,1,gs,li,1924.788574
6,2,gs,li,1914.664551
6,3,gs,li,1962.815186
6,4,gs,li,1932.937134
6,5,gs,li,1869.723999
6,6,gs,li,1924.047729
6,7,gs,li,1887.255859
6,8,gs,li,1900.095947
6,9,gs,li,1911.45459
6,10,gs,li,1914.170776
6,11,gs,li,1875.40332
6,12,gs,li,1869.723999
6,13,gs,li,1916.886963
6,14,gs,li,1541.806274
6,15,gs,li,1388.712158
6,16,gs,li,1608.476318
6,17,gs,li,1833.178955
6,18,gs,li,1893.428955
6,19,gs,li,1892.688232
6,20,gs,li,1859.600098
6,21,gs,li,1865.032471
6,22,gs,li,1810.214844
6,23,gs,li,1821.326538
6,24,gs,li,1856.390015
6,25,gs,li,1865.526367
6,26,gs,li,1845.27832
6,27,gs,li,1841.080566
6,28,gs,li,1809.721069
6,29,gs,li,1900.342896
6,30,gs,li,1858.859253
6,31,gs,li,1888.24353
6,32,gs,li,1849.476074
6,33,gs,li,1861.822388
6,34,gs,li,1837.376709
6,35,gs,li,1874.909546
6,36,gs,li,1913.923828
6,37,gs,li,1864.0448
6,38,gs,li,1904.293701
6,39,gs,li,1847.253784
7,0,gs,li,1922.658813
7,1,gs,li,1910.449951
7,2,gs,li,1967.972412
7,3,gs,li,1919.371826
7,4,gs,li,1904.345581
7,5,gs,li,1947.780884
7,6,gs,li,1948.720093
7,7,gs,li,1903.406494
7,8,gs,li,1902.702148
7,9,gs,li,1944.024292
7,10,gs,li,1934.16333
7,11,gs,li,1907.397827
7,12,gs,li,1922.424072
7,13,gs,li,1928.998047
7,14,gs,li,1840.014282
7,15,gs,li,1621.194214
7,16,gs,li,1517.653809
7,17,gs,li,1580.576294
7,18,gs,li,1763.943848
7,19,gs,li,1844.47522
7,20,gs,li,1894.954102
7,21,gs,li,1878.284424
7,22,gs,li,1837.431641
7,23,gs,li,1846.353516
7,24,gs,li,1833.440308
7,25,gs,li,1836.257812
7,26,gs,li,1821.231445
7,27,gs,li,1867.953857
7,28,gs,li,1842.831787
7,29,gs,li,1857.153687
7,30,gs,li,1869.832153
7,31,gs,li,1859.031982
7,32,gs,li,1867.484253
7,33,gs,li,1881.806152
7,34,gs,li,1857.858032
7,35,gs,li,1902.467285
7,36,gs,li,1862.788574
7,37,gs,li,1882.040894
7,38,gs,li,1901.058594
7,39,gs,li,1898.241089
8,0,gs,li,2226.364258
8,1,gs,li,2254.005859
8,2,gs,li,2272.918457
8,3,gs,li,2234.123291
8,4,gs,li,2262.249756
8,5,gs,li,2269.523926
8,6,gs,li,2277.282959
8,7,gs,li,2222.969482
8,8,gs,li,2250.126221
8,9,gs,li,2256.915527
8,10,gs,li,2200.177246
8,11,gs,li,2142.469482
8,12,gs,li,2287.95166
8,13,gs,li,2225.394287
8,14,gs,li,2276.312988
8,15,gs,li,2111.433105
8,16,gs,li,1681.775391
8,17,gs,li,1638.615601
8,18,gs,li,1819.013672
8,19,gs,li,2066.818604
8,20,gs,li,2231.213623
8,21,gs,li,2207.451416
8,22,gs,li,2287.466797
8,23,gs,li,2203.572021
8,24,gs,li,2155.562744
8,25,gs,li,2141.499512
8,26,gs,li,2157.502441
8,27,gs,li,2095.915039
8,28,gs,li,2077.002441
8,29,gs,li,2173.990479
8,30,gs,li,2152.168213
8,31,gs,li,2221.514648
8,32,gs,li,2277.282959
8,33,gs,li,2227.333984
8,34,gs,li,2158.472412
8,35,gs,li,2228.788818
8,36,gs,li,2164.291748
8,37,gs,li,2225.87915
8,38,gs,li,2159.442383
8,39,gs,li,2209.391113
1,0,h,re,2127.315674
1,1,h,re,2179.603516
1,2,h,re,2080.291504
1,3,h,re,2116.436768
1,4,h,re,2150.827637
1,5,h,re,2137.843262
1,6,h,re,2097.486816
1,7,h,re,2105.909424
1,8,h,re,2104.505127
1,9,h,re,2130.473877
1,10,h,re,2144.160156
1,11,h,re,2134.333984
1,12,h,re,2100.99585
1,13,h,re,2116.436768
1,14,h,re,2142.756348
1,15,h,re,1961.327393
1,16,h,re,1725.504883
1,17,h,re,1619.876221
1,18,h,re,1800.953979
1,19,h,re,1953.958008
1,20,h,re,2060.288574
1,21,h,re,2079.5896
1,22,h,re,2005.89502
1,23,h,re,1994.665771
1,24,h,re,1981.3302
1,25,h,re,1950.799805
1,26,h,re,2024.494385
1,27,h,re,2012.913696
1,28,h,re,2032.214722
1,29,h,re,2037.478394
1,30,h,re,2050.813965
1,31,h,re,1962.731201
1,32,h,re,2044.49707
1,33,h,re,2036.776611
1,34,h,re,2055.375732
1,35,h,re,2062.043213
1,36,h,re,2111.875
1,37,h,re,2027.301514
1,38,h,re,2058.88501
1,39,h,re,2059.586914
2,0,h,re,2750.344482
2,1,h,re,2751.902832
2,2,h,re,2759.694092
2,3,h,re,2822.024902
2,4,h,re,2804.884033
2,5,h,re,2772.1604
2,6,h,re,2716.062744
2,7,h,re,2831.374512
2,8,h,re,2781.51001
2,9,h,re,2664.639648
2,10,h,re,2790.859619
2,11,h,re,2826.699707
2,12,h,re,2730.086914
2,13,h,re,2689.572021
2,14,h,re,2692.688477
2,15,h,re,2673.989258
2,16,h,re,2638.14917
2,17,h,re,2368.568604
2,18,h,re,2131.711914
2,19,h,re,2125.47876
2,20,h,re,2195.60083
2,21,h,re,2407.525391
2,22,h,re,2491.671875
2,23,h,re,2744.111328
2,24,h,re,2716.062744
2,25,h,re,2761.252441
2,26,h,re,2652.173584
2,27,h,re,2580.493164
2,28,h,re,2547.769531
2,29,h,re,2549.327881
2,30,h,re,2642.823975
2,31,h,re,2672.431152
2,32,h,re,2700.47998
2,33,h,re,2638.14917
2,34,h,re,2647.498779
2,35,h,re,2697.363281
2,36,h,re,2664.639648
2,37,h,re,2697.363281
2,38,h,re,2566.46875
2,39,h,re,2639.70752
3,0,h,re,1967.528687
3,1,h,re,1943.553223
3,2,h,re,1943.553223
3,3,h,re,1938.912842
3,4,h,re,1893.282227
3,5,h,re,1906.430054
3,6,h,re,1931.178833
3,7,h,re,1955.927612
3,8,h,re,1890.188721
3,9,h,re,1942.779785
3,10,h,re,1941.233032
3,11,h,re,1984.543457
3,12,h,re,1981.449829
3,13,h,re,1956.70105
3,14,h,re,1855.385742
3,15,h,re,1634.193359
3,16,h,re,1525.91748
3,17,h,re,1697.612183
3,18,h,re,1809.755127
3,19,h,re,1884.774902
3,20,h,re,1942.779907
3,21,h,re,1865.439941
3,22,h,re,1847.651733
3,23,h,re,1791.966919
3,24,h,re,1863.119751
3,25,h,re,1877.814331
3,26,h,re,1892.508911
3,27,h,re,1877.040894
3,28,h,re,1880.907959
3,29,h,re,1911.070435
3,30,h,re,1851.518677
3,31,h,re,1859.252686
3,32,h,re,1860.026123
3,33,h,re,1891.735474
3,34,h,re,1914.9375
3,35,h,re,1928.858643
3,36,h,re,1932.725708
3,37,h,re,1881.681274
3,38,h,re,1906.430054
3,39,h,re,1954.380859
4,0,h,re,2708.212891
4,1,h,re,2695.935547
4,2,h,re,2651.88208
4,3,h,re,2677.158691
4,4,h,re,2645.382324
4,5,h,re,2702.435303
4,6,h,re,2662.714844
4,7,h,re,2646.104492
4,8,h,re,2687.269287
4,9,h,re,2660.54834
4,10,h,re,2657.659668
4,11,h,re,2669.2146
4,12,h,re,2681.491943
4,13,h,re,2732.767334
4,14,h,re,2651.88208
4,15,h,re,2280.67627
4,16,h,re,2164.403809
4,17,h,re,2357.228516
4,18,h,re,2623.716797
4,19,h,re,2596.995605
4,20,h,re,2636.716064
4,21,h,re,2467.001465
4,22,h,re,2535.609375
4,23,h,re,2484.333984
4,24,h,re,2560.88623
4,25,h,re,2560.163818
4,26,h,re,2477.834229
4,27,h,re,2579.663086
4,28,h,re,2552.941895
4,29,h,re,2507.444092
4,30,h,re,2599.162109
4,31,h,re,2631.660645
4,32,h,re,2543.553467
4,33,h,re,2594.106934
4,34,h,re,2606.384033
4,35,h,re,2638.882568
4,36,h,re,2537.053711
4,37,h,re,2531.276367
4,38,h,re,2587.607178
4,39,h,re,2587.607178
5,0,h,re,2354.99585
5,1,h,re,2212.155518
5,2,h,re,2313.86377
5,3,h,re,2289.18457
5,4,h,re,2265.253174
5,5,h,re,2261.513916
5,6,h,re,2328.820801
5,7,h,re,2209.164062
5,8,h,re,2265.253174
5,9,h,re,2292.176025
5,10,h,re,2272.731689
5,11,h,re,2248.05249
5,12,h,re,2325.081543
5,13,h,re,2225.616943
5,14,h,re,2322.090088
5,15,h,re,2212.90332
5,16,h,re,2273.479492
5,17,h,re,2130.63916
5,18,h,re,1838.227905
5,19,h,re,1695.387573
5,20,h,re,1674.447632
5,21,h,re,1837.480103
5,22,h,re,1943.675415
5,23,h,re,2076.793701
5,24,h,re,2162.796875
5,25,h,re,2237.58252
5,26,h,re,2281.706055
5,27,h,re,2223.373291
5,28,h,re,2172.519043
5,29,h,re,2153.822754
5,30,h,re,2066.32373
5,31,h,re,2121.665039
5,32,h,re,2099.229248
5,33,h,re,2185.980469
5,34,h,re,2150.083496
5,35,h,re,2159.057617
5,36,h,re,2217.390381
5,37,h,re,2209.911865
5,38,h,re,2239.826172
5,39,h,re,2198.694092
6,0,h,re,2406.159668
6,1,h,re,2301.092529
6,2,h,re,2296.524414
6,3,h,re,2316.873535
6,4,h,re,2256.657227
6,5,h,re,2209.72998
6,6,h,re,2235.477539
6,7,h,re,2274.514404
6,8,h,re,2264.132324
6,9,h,re,2253.750244
6,10,h,re,2252.504395
6,11,h,re,2232.155273
6,12,h,re,2272.437988
6,13,h,re,2254.165527
6,14,h,re,2261.640625
6,15,h,re,1942.286621
6,16,h,re,1919.03064
6,17,h,re,1965.542603
6,18,h,re,2125.842529
6,19,h,re,2195.195068
6,20,h,re,2230.078857
6,21,h,re,2230.909424
6,22,h,re,2182.736572
6,23,h,re,2159.065186
6,24,h,re,2166.125
6,25,h,re,2228.833008
6,26,h,re,2184.812988
6,27,h,re,2201.009033
6,28,h,re,2216.374512
6,29,h,re,2230.909424
6,30,h,re,2204.746582
6,31,h,re,2200.178467
6,32,h,re,2242.537598
6,33,h,re,2284.481201
6,34,h,re,2236.308105
6,35,h,re,2227.171875
6,36,h,re,2256.657227
6,37,h,re,2246.275146
6,38,h,re,2228.833008
6,39,h,re,2233.816406
7,0,h,re,2318.55957
7,1,h,re,2232.32373
7,2,h,re,2285.863525
7,3,h,re,2267.063232
7,4,h,re,2240.90625
7,5,h,re,2333.272705
7,6,h,re,2308.750732
7,7,h,re,2264.202148
7,8,h,re,2264.202148
7,9,h,re,2292.811279
7,10,h,re,2298.941895
7,11,h,re,2280.141602
7,12,h,re,2231.097412
7,13,h,re,2262.567383
7,14,h,re,2297.307129
7,15,h,re,2209.027588
7,16,h,re,1945.824341
7,17,h,re,1812.179199
7,18,h,re,1961.35498
7,19,h,re,2099.49585
7,20,h,re,2167.748779
7,21,h,re,2251.532471
7,22,h,re,2197.175293
7,23,h,re,2175.105469
7,24,h,re,2164.887939
7,25,h,re,2181.236084
7,26,h,re,2173.470703
7,27,h,re,2194.723145
7,28,h,re,2182.053467
7,29,h,re,2206.575439
7,30,h,re,2179.601318
7,31,h,re,2180.01001
7,32,h,re,2262.567383
7,33,h,re,2207.801514
7,34,h,re,2164.887939
7,35,h,re,2186.957764
7,36,h,re,2208.618896
7,37,h,re,2161.209717
7,38,h,re,2237.228027
7,39,h,re,2209.027588
8,0,h,re,2654.095947
8,1,h,re,2574.288574
8,2,h,re,2529.396973
8,3,h,re,2457.071289
8,4,h,re,2505.45459
8,5,h,re,2468.044922
8,6,h,re,2450.587158
8,7,h,re,2515.929443
8,8,h,re,2457.570068
8,9,h,re,2452.083496
8,10,h,re,2531.39209
8,11,h,re,2485.502686
8,12,h,re,2469.04248
8,13,h,re,2486.001709
8,14,h,re,2499.468994
8,15,h,re,2407.69043
8,16,h,re,2245.581543
8,17,h,re,2047.559448
8,18,h,re,2184.728516
8,19,h,re,2318.406006
8,20,h,re,2451.584717
8,21,h,re,2421.157959
8,22,h,re,2471.037598
8,23,h,re,2472.035156
8,24,h,re,2443.10498
8,25,h,re,2457.071289
8,26,h,re,2438.615967
8,27,h,re,2409.685791
8,28,h,re,2408.189453
8,29,h,re,2441.109863
8,30,h,re,2487.996826
8,31,h,re,2451.584473
8,32,h,re,2486.001465
8,33,h,re,2491.987061
8,34,h,re,2460.562988
8,35,h,re,2430.635254
8,36,h,re,2448.591797
8,37,h,re,2485.502686
8,38,h,re,2450.586914
8,39,h,re,2419.162842
1,0,h,li,2297.093994
1,1,h,li,2366.506836
1,2,h,li,2282.968994
1,3,h,li,2284.986816
1,4,h,li,2318.482666
1,5,h,li,2342.696533
1,6,h,li,2317.271973
1,7,h,li,2290.636963
1,8,h,li,2342.696777
1,9,h,li,2306.375488
1,10,h,li,2351.574951
1,11,h,li,2274.897705
1,12,h,li,2324.132568
1,13,h,li,2284.986816
1,14,h,li,2321.307617
1,15,h,li,2297.497559
1,16,h,li,2040.426147
1,17,h,li,2043.251343
1,18,h,li,1975.049072
1,19,h,li,2192.570557
1,20,h,li,2151.810059
1,21,h,li,2282.161621
1,22,h,li,2300.32251
1,23,h,li,2167.549316
1,24,h,li,2192.166748
1,25,h,li,2243.016113
1,26,h,li,2215.977051
1,27,h,li,2230.101807
1,28,h,li,2276.915527
1,29,h,li,2280.144043
1,30,h,li,2239.787598
1,31,h,li,2275.30127
1,32,h,li,2249.06958
1,33,h,li,2206.695068
1,34,h,li,2234.541016
1,35,h,li,2274.897949
1,36,h,li,2290.636963
1,37,h,li,2243.016113
1,38,h,li,2247.051514
1,39,h,li,2241.805176
2,0,h,li,2889.030518
2,1,h,li,2827.924072
2,2,h,li,2798.873535
2,3,h,li,2751.791504
2,4,h,li,2716.730469
2,5,h,li,2762.810791
2,6,h,li,2743.777588
2,7,h,li,2768.821045
2,8,h,li,2737.76709
2,9,h,li,2792.863037
2,10,h,li,2651.617188
2,11,h,li,2705.711182
2,12,h,li,2723.742676
2,13,h,li,2823.916992
2,14,h,li,2754.796631
2,15,h,li,2728.751465
2,16,h,li,2570.47583
2,17,h,li,2302.008301
2,18,h,li,2093.645508
2,19,h,li,2107.669922
2,20,h,li,2204.839111
2,21,h,li,2531.407715
2,22,h,li,2664.639648
2,23,h,li,2666.643311
2,24,h,li,2743.777588
2,25,h,li,2662.63623
2,26,h,li,2652.618896
2,27,h,li,2628.576904
2,28,h,li,2580.493164
2,29,h,li,2573.480957
2,30,h,li,2600.528076
2,31,h,li,2643.603027
2,32,h,li,2683.672852
2,33,h,li,2680.667725
2,34,h,li,2626.573486
2,35,h,li,2717.732178
2,36,h,li,2655.624023
2,37,h,li,2672.653809
2,38,h,li,2664.639648
2,39,h,li,2630.580566
3,0,h,li,2178.512207
3,1,h,li,2115.711914
3,2,h,li,2055.077393
3,3,h,li,2075.649902
3,4,h,li,2130.870605
3,5,h,li,2128.705078
3,6,h,li,2102.718994
3,7,h,li,2149.277588
3,8,h,li,2088.643066
3,9,h,li,2156.856934
3,10,h,li,2150.360352
3,11,h,li,2113.546387
3,12,h,li,2078.898193
3,13,h,li,2084.312012
3,14,h,li,2041.001587
3,15,h,li,1771.394531
3,16,h,li,1568.918457
3,17,h,li,1621.973633
3,18,h,li,1795.21521
3,19,h,li,1916.484253
3,20,h,li,2000.939453
3,21,h,li,1996.608521
3,22,h,li,1885.084229
3,23,h,li,1907.822266
3,24,h,li,1918.64978
3,25,h,li,1918.64978
3,26,h,li,1982.532593
3,27,h,li,1935.973999
3,28,h,li,1918.64978
3,29,h,li,2008.518799
3,30,h,li,2020.429199
3,31,h,li,1957.62915
3,32,h,li,1911.070435
3,33,h,li,1989.029175
3,34,h,li,1999.856689
3,35,h,li,2005.270508
3,36,h,li,2033.422241
3,37,h,li,1990.111938
3,38,h,li,1965.208496
3,39,h,li,1989.029175
4,0,h,li,2712.036133
4,1,h,li,2711.229004
4,2,h,li,2741.900879
4,3,h,li,2731.407959
4,4,h,li,2708.807617
4,5,h,li,2615.984863
4,6,h,li,2728.179199
4,7,h,li,2687.014404
4,8,h,li,2741.09375
4,9,h,li,2663.606934
4,10,h,li,2625.670898
4,11,h,li,2661.185547
4,12,h,li,2631.321045
4,13,h,li,2668.449951
4,14,h,li,2684.593018
4,15,h,li,2415.003662
4,16,h,li,2231.779785
4,17,h,li,2361.731445
4,18,h,li,2560.29126
4,19,h,li,2599.842041
4,20,h,li,2649.885498
4,21,h,li,2565.941406
4,22,h,li,2461.818604
4,23,h,li,2478.768799
4,24,h,li,2550.605469
4,25,h,li,2548.184082
4,26,h,li,2556.255615
4,27,h,li,2570.784424
4,28,h,li,2510.247803
4,29,h,li,2516.705078
4,30,h,li,2563.52002
4,31,h,li,2620.020752
4,32,h,li,2549.79834
4,33,h,li,2568.362793
4,34,h,li,2606.299072
4,35,h,li,2536.07666
4,36,h,li,2553.026855
4,37,h,li,2623.249268
4,38,h,li,2557.062744
4,39,h,li,2529.619629
5,0,h,li,2340.038574
5,1,h,li,2326.577393
5,2,h,li,2375.187744
5,3,h,li,2365.46582
5,4,h,li,2312.36792
5,5,h,li,2331.812256
5,6,h,li,2301.150146
5,7,h,li,2289.18457
5,8,h,li,2304.141602
5,9,h,li,2274.227295
5,10,h,li,2280.958008
5,11,h,li,2310.872314
5,12,h,li,2331.812256
5,13,h,li,2295.915283
5,14,h,li,2331.812256
5,15,h,li,2339.290771
5,16,h,li,2191.963379
5,17,h,li,2074.550049
5,18,h,li,1711.092529
5,19,h,li,1429.899048
5,20,h,li,1471.031006
5,21,h,li,1675.195435
5,22,h,li,1966.111084
5,23,h,li,2045.383789
5,24,h,li,2249.548096
5,25,h,li,2208.41626
5,26,h,li,2206.92041
5,27,h,li,2328.820801
5,28,h,li,2257.026855
5,29,h,li,2130.63916
5,30,h,li,2157.562012
5,31,h,li,2188.971924
5,32,h,li,2185.232666
5,33,h,li,2115.682129
5,34,h,li,2247.304688
5,35,h,li,2229.356201
5,36,h,li,2204.677002
5,37,h,li,2236.834717
5,38,h,li,2286.940918
5,39,h,li,2277.21875
6,0,h,li,2218.154297
6,1,h,li,2153.547852
6,2,h,li,2162.031494
6,3,h,li,2148.327148
6,4,h,li,2152.242676
6,5,h,li,2152.242676
6,6,h,li,2186.830078
6,7,h,li,2225.332764
6,8,h,li,2150.9375
6,9,h,li,2115.697754
6,10,h,li,2110.477051
6,11,h,li,2156.810791
6,12,h,li,2229.248291
6,13,h,li,2142.453857
6,14,h,li,1995.621094
6,15,h,li,1769.824829
6,16,h,li,1679.767334
6,17,h,li,1931.014648
6,18,h,li,2024.987671
6,19,h,li,2160.726318
6,20,h,li,2002.799561
6,21,h,li,2098.077637
6,22,h,li,2096.119873
6,23,h,li,2142.453857
6,24,h,li,2161.378906
6,25,h,li,2129.4021
6,26,h,li,2098.077637
6,27,h,li,2090.89917
6,28,h,li,2080.457764
6,29,h,li,2100.0354
6,30,h,li,2110.477051
6,31,h,li,2096.772461
6,32,h,li,2163.33667
6,33,h,li,2149.632324
6,34,h,li,2130.707275
6,35,h,li,2144.411621
6,36,h,li,2126.791748
6,37,h,li,2063.490479
6,38,h,li,2098.077637
6,39,h,li,2131.359863
7,0,h,li,2099.248535
7,1,h,li,2028.102295
7,2,h,li,2031.587036
7,3,h,li,2075.436279
7,4,h,li,2074.274658
7,5,h,li,2033.910156
7,6,h,li,2033.329346
7,7,h,li,2084.72876
7,8,h,li,2045.525879
7,9,h,li,2029.554199
7,10,h,li,2107.669922
7,11,h,li,2076.01709
7,12,h,li,2094.021484
7,13,h,li,2062.949463
7,14,h,li,2025.198364
7,15,h,li,1904.685425
7,16,h,li,1679.631104
7,17,h,li,1600.353882
7,18,h,li,1758.908325
7,19,h,li,1919.785767
7,20,h,li,1986.866577
7,21,h,li,2007.194092
7,22,h,li,2006.903564
7,23,h,li,1941.855713
7,24,h,li,1935.176636
7,25,h,li,1932.56311
7,26,h,li,1926.174438
7,27,h,li,1954.342529
7,28,h,li,1994.707153
7,29,h,li,1996.449463
7,30,h,li,1985.124146
7,31,h,li,2006.032471
7,32,h,li,1998.772583
7,33,h,li,1998.191895
7,34,h,li,2010.388306
7,35,h,li,1985.704956
7,36,h,li,2016.196167
7,37,h,li,2014.453857
7,38,h,li,1995.578369
7,39,h,li,1978.735596
8,0,h,li,3080.733154
8,1,h,li,2893.352051
8,2,h,li,2835.15918
8,3,h,li,2788.604736
8,4,h,li,2815.373535
8,5,h,li,2732.739502
8,6,h,li,2772.310791
8,7,h,li,2754.852783
8,8,h,li,2823.520508
8,9,h,li,2789.768555
8,10,h,li,2803.734863
8,11,h,li,2822.356689
8,12,h,li,2704.806885
8,13,h,li,2705.970703
8,14,h,li,2746.705811
8,15,h,li,2887.532715
8,16,h,li,2796.751709
8,17,h,li,2570.963135
8,18,h,li,2451.085938
8,19,h,li,2539.539062
8,20,h,li,2555.833008
8,21,h,li,2633.811523
8,22,h,li,2694.332275
8,23,h,li,2776.966309
8,24,h,li,2718.773193
8,25,h,li,2638.467041
8,26,h,li,2629.15625
8,27,h,li,2711.790039
